,Unnamed: 0,newid,seqno,expname,cost_flag,ref_mo,ref_yr,gift,cost,fam_size,family_income_before_tax,calibration_weight,number_of_earners,interview_month,interview_year,sex_ref,total_expenditure_prior_quarter,total_expenditure_current_quarter,sampling_state,imputed_income_before_tax,division,urban,product_description,region_description,sampling_city,Population_bucket
3655,8239,5603101,27,QADCAB3X,Valid value (unadjusted),February,2024,False,160,3,155888,2664.167,2,March,2024,Female,7265.4167,14579.8334,Alaska,155888.0,Pacific,Urban,Cable and satellite television services,West,Anchorage,100-500 Thousands
3656,8240,5604241,10,TELCEL2X,Valid value (unadjusted),January,2024,False,140,3,75000,33107.91,2,March,2024,Male,4127.8166,6887.6333,Florida,111127.8,South Central,Urban,Cellular phone service,South,Miami-Fort Lauderdale-West Palm Beach,5+ Million
3657,8241,5604241,10,TELCEL3X,Valid value (unadjusted),February,2024,False,140,3,75000,33107.91,2,March,2024,Male,4127.8166,6887.6333,Florida,111127.8,South Central,Urban,Cellular phone service,South,Miami-Fort Lauderdale-West Palm Beach,5+ Million
3658,8242,5604241,11,QADCAB2X,Valid value (allocated),January,2024,False,93,3,75000,33107.91,2,March,2024,Male,4127.8166,6887.6333,Florida,111127.8,South Central,Urban,Cable and satellite television services,South,Miami-Fort Lauderdale-West Palm Beach,5+ Million
3659,8243,5604241,11,QADCAB3X,Valid value (allocated),February,2024,False,93,3,75000,33107.91,2,March,2024,Male,4127.8166,6887.6333,Florida,111127.8,South Central,Urban,Cable and satellite television services,South,Miami-Fort Lauderdale-West Palm Beach,5+ Million
3660,8244,5604241,11,QADINE2X,Valid value (allocated),January,2024,False,67,3,75000,33107.91,2,March,2024,Male,4127.8166,6887.6333,Florida,111127.8,South Central,Urban,Computer information services (internet),South,Miami-Fort Lauderdale-West Palm Beach,5+ Million
3661,8245,5604241,11,QADINE3X,Valid value (allocated),February,2024,False,67,3,75000,33107.91,2,March,2024,Male,4127.8166,6887.6333,Florida,111127.8,South Central,Urban,Computer information services (internet),South,Miami-Fort Lauderdale-West Palm Beach,5+ Million
3662,8250,5605411,15,TELCEL2X,Valid value (allocated),January,2024,False,37,1,0,21424.328,1,March,2024,Male,5568.3,10704.5999,Michigan,60491.2,East North Central,Urban,Cellular phone service,Midwest,Detroit-Warren-Dearborn,1-5 Million
3663,8251,5605411,15,TELCEL3X,Valid value (allocated),February,2024,False,37,1,0,21424.328,1,March,2024,Male,5568.3,10704.5999,Michigan,60491.2,East North Central,Urban,Cellular phone service,Midwest,Detroit-Warren-Dearborn,1-5 Million
3664,8252,5605411,15,QADINE2X,Valid value (allocated),January,2024,False,23,1,0,21424.328,1,March,2024,Male,5568.3,10704.5999,Michigan,60491.2,East North Central,Urban,Computer information services (internet),Midwest,Detroit-Warren-Dearborn,1-5 Million
3665,8253,5605411,15,QADINE3X,Valid value (allocated),February,2024,False,23,1,0,21424.328,1,March,2024,Male,5568.3,10704.5999,Michigan,60491.2,East North Central,Urban,Computer information services (internet),Midwest,Detroit-Warren-Dearborn,1-5 Million
3666,8254,5606191,23,TELCEL2X,Valid value (allocated),January,2024,False,94,2,120785,17209.909,2,March,2024,Female,5081.5,9479.0,Colorado,120785.0,Mountain,Urban,Cellular phone service,West,Denver-Aurora-Lakewood,1-5 Million
3667,8255,5606191,23,TELCEL3X,Valid value (allocated),February,2024,False,94,2,120785,17209.909,2,March,2024,Female,5081.5,9479.0,Colorado,120785.0,Mountain,Urban,Cellular phone service,West,Denver-Aurora-Lakewood,1-5 Million
3668,8256,5606191,23,TELRES2X,Valid value (allocated),January,2024,False,35,2,120785,17209.909,2,March,2024,Female,5081.5,9479.0,Colorado,120785.0,Mountain,Urban,Residential telephone including VOIP,West,Denver-Aurora-Lakewood,1-5 Million
3669,8257,5606191,23,TELRES3X,Valid value (allocated),February,2024,False,35,2,120785,17209.909,2,March,2024,Female,5081.5,9479.0,Colorado,120785.0,Mountain,Urban,Residential telephone including VOIP,West,Denver-Aurora-Lakewood,1-5 Million
3670,8258,5606191,24,QADCAB2X,Valid value (unadjusted),January,2024,False,165,2,120785,17209.909,2,March,2024,Female,5081.5,9479.0,Colorado,120785.0,Mountain,Urban,Cable and satellite television services,West,Denver-Aurora-Lakewood,1-5 Million
3671,8259,5606191,24,QADCAB3X,Valid value (unadjusted),February,2024,False,182,2,120785,17209.909,2,March,2024,Female,5081.5,9479.0,Colorado,120785.0,Mountain,Urban,Cable and satellite television services,West,Denver-Aurora-Lakewood,1-5 Million
3672,8260,5606191,25,QADINE2X,Valid value (unadjusted),January,2024,False,123,2,120785,17209.909,2,March,2024,Female,5081.5,9479.0,Colorado,120785.0,Mountain,Urban,Computer information services (internet),West,Denver-Aurora-Lakewood,1-5 Million
3673,8261,5606191,25,QADINE3X,Valid value (unadjusted),February,2024,False,123,2,120785,17209.909,2,March,2024,Female,5081.5,9479.0,Colorado,120785.0,Mountain,Urban,Computer information services (internet),West,Denver-Aurora-Lakewood,1-5 Million
3674,8270,5434443,40,INTAWYX,Valid value (unadjusted),January,2024,False,11,1,7500,28476.196,1,February,2024,Male,14459.9999,5182.5,Texas,7500.0,West South Central,Urban,Internet services away from home,South,Houston-The Woodlands-Sugar Land,5+ Million
3675,8272,5593071,59,INTAWYX,Valid value (unadjusted),January,2024,False,5,2,150000,28741.76,2,February,2024,Male,35867.0875,32587.5438,Maryland,718426.5,South Central,Urban,Internet services away from home,South,Washington-Arlington-Alexandria,5+ Million
3676,8273,5552902,1,MAJINSTX,Valid value (unadjusted),January,2024,False,50,1,29896,13298.671,0,February,2024,Male,4021.3333,3719.6667,Colorado,29896.0,Mountain,Urban,Microwave ovens (owned home),West,Denver-Aurora-Lakewood,1-5 Million
3677,8274,5552902,1,MAJPURX,Valid value (unadjusted),January,2024,False,200,1,29896,13298.671,0,February,2024,Male,4021.3333,3719.6667,Colorado,29896.0,Mountain,Urban,Microwave ovens (owned home),West,Denver-Aurora-Lakewood,1-5 Million
3678,8276,5428803,1,MINPURX,Valid value (unadjusted),January,2024,False,300,4,194780,25631.922,1,February,2024,Female,30585.5,14412.75,California,194780.0,Pacific,Urban,Accessories and other sound equipment,West,San Francisco-Oakland-Hayward,1-5 Million
3679,8277,5434443,6,MINPURX,Valid value (unadjusted),January,2024,True,40,1,7500,28476.196,1,February,2024,Male,14459.9999,5182.5,Texas,7500.0,West South Central,Urban,"Stereos, radios, speakers, and sound components",South,Houston-The Woodlands-Sugar Land,5+ Million
3680,8278,5439043,2,MINPURX,Valid value (unadjusted),January,2024,False,39,1,48000,16491.986,1,March,2024,Male,4202.8334,7962.6667,Illinois,48000.0,East North Central,Urban,Accessories and other sound equipment,Midwest,St. Louis,1-5 Million
3681,8283,5558692,2,MINPURX,Valid value (unadjusted),January,2024,False,180,1,17000,12047.951,1,February,2024,Female,8684.1334,3906.0667,Minnesota,16691.6,West North Central,Urban,Computer accessories,Midwest,Minneapolis-St. Paul-Bloomington,1-5 Million
3682,8285,5562032,1,MINPURX,Valid value (unadjusted),January,2024,False,23,1,19790,13510.165,0,March,2024,Female,2190.1333,4640.2667,California,19794.0,Pacific,Urban,Computer accessories,West,San Diego-Carlsbad,1-5 Million
3683,8286,5563752,1,MINPURX,Valid value (unadjusted),February,2024,False,2000,3,0,30175.666,3,March,2024,Female,6647.05,18518.1,Texas,156873.4,West South Central,Rural,Computers and computer hardware for nonbusiness use,South,Houston-The Woodlands-Sugar Land,5+ Million
3684,8287,5563752,2,MINPURX,Valid value (unadjusted),January,2024,False,600,3,0,30175.666,3,March,2024,Female,6647.05,18518.1,Texas,156873.4,West South Central,Rural,Televisions,South,Houston-The Woodlands-Sugar Land,5+ Million
3685,8292,5588651,2,MINPURX,Valid value (unadjusted),January,2024,False,544,1,145600,29529.297,1,February,2024,Male,14377.5001,7901.25,California,145600.0,Pacific,Urban,Computers and computer hardware for nonbusiness use,West,Los Angeles-Long Beach-Anaheim,5+ Million
3686,8293,5592471,1,MINPURX,Valid value (unadjusted),January,2024,False,115,2,60000,19946.908,0,February,2024,Male,14077.0,4657.0,Massachusetts,60000.0,New England,Urban,Musical instruments and accessories,Northeast,Boston-Cambridge-Newton,1-5 Million
3687,8296,5594901,1,MINPURX,Valid value (unadjusted),January,2024,False,1000,2,160000,35434.986,2,February,2024,Female,21715.2106,13813.6053,New York,160000.0,Middle Atlantic,Rural,Computers and computer hardware for nonbusiness use,Northeast,New York-Newark-Jersey City,5+ Million
3688,8299,5603101,1,MINPURX,Valid value (unadjusted),February,2024,False,70,3,155888,2664.167,2,March,2024,Female,7265.4167,14579.8334,Alaska,155888.0,Pacific,Urban,"Stereos, radios, speakers, and sound components",West,Anchorage,100-500 Thousands
3689,8300,5571912,35,VQBEXPX,Valid value (unadjusted),January,2024,False,50,2,134000,11382.71,2,March,2024,Male,5391.8052,12053.6105,Maryland,132790.6,South Central,Urban,"Vehicle parts, accessories, fluid excluding tires",South,Baltimore-Columbia-Towson,1-5 Million
3690,8301,5426573,11,SUBEXPX,Valid value (unadjusted),January,2024,False,10,1,27000,15816.033,1,February,2024,Male,11116.0001,5085.5,Colorado,27000.0,Mountain,Rural,Streaming and downloading audio,West,Denver-Aurora-Lakewood,1-5 Million
3691,8304,5428803,54,SUBEXPX,Valid value (unadjusted),January,2024,False,40,4,194780,25631.922,1,February,2024,Female,30585.5,14412.75,California,194780.0,Pacific,Urban,Streaming and downloading audio,West,San Francisco-Oakland-Hayward,1-5 Million
3692,8312,5434443,32,SUBEXPX,Valid value (unadjusted),January,2024,False,70,1,7500,28476.196,1,February,2024,Male,14459.9999,5182.5,Texas,7500.0,West South Central,Urban,"Books, digital books, or book subscriptions",South,Houston-The Woodlands-Sugar Land,5+ Million
3693,8313,5434443,33,SUBEXPX,Valid value (unadjusted),January,2024,False,240,1,7500,28476.196,1,February,2024,Male,14459.9999,5182.5,Texas,7500.0,West South Central,Urban,"Rental, streaming, and downloading videos",South,Houston-The Woodlands-Sugar Land,5+ Million
3694,8314,5434443,35,SUBEXPX,Valid value (unadjusted),January,2024,False,100,1,7500,28476.196,1,February,2024,Male,14459.9999,5182.5,Texas,7500.0,West South Central,Urban,"Applications, games, and ringtones for handheld devices",South,Houston-The Woodlands-Sugar Land,5+ Million
3695,8326,5436903,43,SUBEXPX,Valid value (unadjusted),February,2024,False,20,2,44000,8923.443,1,March,2024,Female,10804.4167,19192.8334,California,44000.0,Pacific,Urban,"Rental, streaming, and downloading videos",West,San Diego-Carlsbad,1-5 Million
3696,8327,5436903,43,SUBEXPX,Valid value (unadjusted),January,2024,False,20,2,44000,8923.443,1,March,2024,Female,10804.4167,19192.8334,California,44000.0,Pacific,Urban,"Rental, streaming, and downloading videos",West,San Diego-Carlsbad,1-5 Million
3697,8328,5436903,44,SUBEXPX,Valid value (unadjusted),February,2024,False,7,2,44000,8923.443,1,March,2024,Female,10804.4167,19192.8334,California,44000.0,Pacific,Urban,"Rental, streaming, and downloading videos",West,San Diego-Carlsbad,1-5 Million
3698,8329,5436903,44,SUBEXPX,Valid value (unadjusted),January,2024,False,7,2,44000,8923.443,1,March,2024,Female,10804.4167,19192.8334,California,44000.0,Pacific,Urban,"Rental, streaming, and downloading videos",West,San Diego-Carlsbad,1-5 Million
3699,8330,5436903,45,SUBEXPX,Valid value (unadjusted),February,2024,False,6,2,44000,8923.443,1,March,2024,Female,10804.4167,19192.8334,California,44000.0,Pacific,Urban,"Rental, streaming, and downloading videos",West,San Diego-Carlsbad,1-5 Million
3700,8331,5436903,45,SUBEXPX,Valid value (unadjusted),January,2024,False,6,2,44000,8923.443,1,March,2024,Female,10804.4167,19192.8334,California,44000.0,Pacific,Urban,"Rental, streaming, and downloading videos",West,San Diego-Carlsbad,1-5 Million
3701,8332,5438383,15,SUBEXPX,Valid value (unadjusted),February,2024,False,10,2,50008,16048.635,2,March,2024,Female,3992.25,8872.5,Florida,50008.0,South Central,Urban,"Rental, streaming, and downloading videos",South,Tampa-St. Petersburg-Clearwater,1-5 Million
3702,8333,5438383,15,SUBEXPX,Valid value (unadjusted),January,2024,False,10,2,50008,16048.635,2,March,2024,Female,3992.25,8872.5,Florida,50008.0,South Central,Urban,"Rental, streaming, and downloading videos",South,Tampa-St. Petersburg-Clearwater,1-5 Million
3703,8334,5439043,22,SUBEXPX,Valid value (unadjusted),February,2024,False,15,1,48000,16491.986,1,March,2024,Male,4202.8334,7962.6667,Illinois,48000.0,East North Central,Urban,Streaming and downloading audio,Midwest,St. Louis,1-5 Million
3704,8335,5439043,22,SUBEXPX,Valid value (unadjusted),January,2024,False,15,1,48000,16491.986,1,March,2024,Male,4202.8334,7962.6667,Illinois,48000.0,East North Central,Urban,Streaming and downloading audio,Midwest,St. Louis,1-5 Million
3705,8336,5439043,23,SUBEXPX,Valid value (unadjusted),February,2024,False,34,1,48000,16491.986,1,March,2024,Male,4202.8334,7962.6667,Illinois,48000.0,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,St. Louis,1-5 Million
3706,8337,5439043,23,SUBEXPX,Valid value (unadjusted),January,2024,False,34,1,48000,16491.986,1,March,2024,Male,4202.8334,7962.6667,Illinois,48000.0,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,St. Louis,1-5 Million
3707,8338,5439043,24,SUBEXPX,Valid value (unadjusted),February,2024,False,20,1,48000,16491.986,1,March,2024,Male,4202.8334,7962.6667,Illinois,48000.0,East North Central,Urban,Rental of video software,Midwest,St. Louis,1-5 Million
3708,8339,5439043,24,SUBEXPX,Valid value (unadjusted),January,2024,False,20,1,48000,16491.986,1,March,2024,Male,4202.8334,7962.6667,Illinois,48000.0,East North Central,Urban,Rental of video software,Midwest,St. Louis,1-5 Million
3709,8342,5440603,29,SUBEXPX,Valid value (unadjusted),February,2024,False,3,2,71366,52684.471,1,March,2024,Female,4725.4386,9312.8772,Georgia,113936.6,South Central,Rural,Streaming and downloading audio,South,Atlanta-Sandy Springs-Roswell,5+ Million
3710,8343,5440603,29,SUBEXPX,Valid value (unadjusted),January,2024,False,3,2,71366,52684.471,1,March,2024,Female,4725.4386,9312.8772,Georgia,113936.6,South Central,Rural,Streaming and downloading audio,South,Atlanta-Sandy Springs-Roswell,5+ Million
3711,8344,5440873,26,SUBEXPX,Valid value (unadjusted),February,2024,False,17,3,77000,33375.214,2,March,2024,Female,6040.25,14586.5,Texas,77000.0,West South Central,Urban,"Rental, streaming, and downloading videos",South,Houston-The Woodlands-Sugar Land,5+ Million
3712,8345,5440873,26,SUBEXPX,Valid value (unadjusted),January,2024,False,17,3,77000,33375.214,2,March,2024,Female,6040.25,14586.5,Texas,77000.0,West South Central,Urban,"Rental, streaming, and downloading videos",South,Houston-The Woodlands-Sugar Land,5+ Million
3713,8350,5446153,39,SUBEXPX,Valid value (unadjusted),February,2024,False,13,2,108000,16840.448,2,March,2024,Male,15401.1667,25899.3333,Minnesota,108000.0,West North Central,Urban,"Books, digital books, or book subscriptions",Midwest,Minneapolis-St. Paul-Bloomington,1-5 Million
3714,8351,5446153,39,SUBEXPX,Valid value (unadjusted),January,2024,False,13,2,108000,16840.448,2,March,2024,Male,15401.1667,25899.3333,Minnesota,108000.0,West North Central,Urban,"Books, digital books, or book subscriptions",Midwest,Minneapolis-St. Paul-Bloomington,1-5 Million
3715,8352,5446153,40,SUBEXPX,Valid value (unadjusted),February,2024,False,30,2,108000,16840.448,2,March,2024,Male,15401.1667,25899.3333,Minnesota,108000.0,West North Central,Urban,"Rental, streaming, and downloading videos",Midwest,Minneapolis-St. Paul-Bloomington,1-5 Million
3716,8353,5446153,40,SUBEXPX,Valid value (unadjusted),January,2024,False,30,2,108000,16840.448,2,March,2024,Male,15401.1667,25899.3333,Minnesota,108000.0,West North Central,Urban,"Rental, streaming, and downloading videos",Midwest,Minneapolis-St. Paul-Bloomington,1-5 Million
3717,8354,5446273,12,SUBEXPX,Valid value (unadjusted),February,2024,False,30,1,0,24277.29,1,March,2024,Male,8062.8167,17298.6334,California,106544.8,Pacific,Urban,"Rental, streaming, and downloading videos",West,San Francisco-Oakland-Hayward,1-5 Million
3718,8355,5446273,12,SUBEXPX,Valid value (unadjusted),January,2024,False,30,1,0,24277.29,1,March,2024,Male,8062.8167,17298.6334,California,106544.8,Pacific,Urban,"Rental, streaming, and downloading videos",West,San Francisco-Oakland-Hayward,1-5 Million
3719,8356,5550512,29,SUBEXPX,Valid value (unadjusted),January,2024,False,7,5,37556,18047.618,1,February,2024,Female,8721.0,3866.0,Illinois,37556.0,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,St. Louis,1-5 Million
3720,8357,5550512,30,SUBEXPX,Valid value (unadjusted),January,2024,False,2,5,37556,18047.618,1,February,2024,Female,8721.0,3866.0,Illinois,37556.0,East North Central,Urban,"Rental, streaming, and downloading videos",Midwest,St. Louis,1-5 Million
3721,8366,5551562,39,SUBEXPX,Valid value (unadjusted),January,2024,False,12,3,49800,14665.131,3,February,2024,Male,15659.8772,10537.9386,Florida,139450.4,South Central,Urban,Streaming and downloading audio,South,Tampa-St. Petersburg-Clearwater,1-5 Million
